CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,LOC_OF_OCCUR_DESC,Latitude,Longitude
12/01/2008,12:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.688573397,-73.930181661
11/28/2008,22:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.693231519,-73.749118445
11/28/2008,00:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.637554586,-74.142784275
11/27/2008,12:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.625963272,-73.932008754
11/27/2008,05:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.738279653,-73.884174989
11/26/2008,21:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.663963161,-73.950190796
11/25/2008,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.659650839,-74.004200419
11/23/2008,10:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.865563556,-73.889636767
11/23/2008,03:07:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.575765499,-73.979637682
11/23/2008,00:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.633488671,-74.089251464
11/22/2008,19:41:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.683645298,-73.989776054
11/22/2008,10:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.689576398,-73.868689345
11/22/2008,00:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.868285582,-73.891779904
11/21/2008,23:23:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.799335898,-73.960986415
11/21/2008,17:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.817880869,-73.81373046
11/19/2008,22:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.656302268,-73.956435196
11/18/2008,13:38:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.682776249,-73.865154898
11/18/2008,05:24:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.661656141,-73.915002948
11/17/2008,18:41:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.642342779,-73.944776705
11/17/2008,07:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.697644643,-73.939490909
11/17/2008,03:02:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.867362781,-73.888288803
11/16/2008,02:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.840724965,-73.909710839
11/15/2008,21:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.664416386,-73.891022091
11/15/2008,06:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.636675629,-74.085295994
11/14/2008,12:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.687401619,-73.940369194
11/12/2008,17:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.741581359,-73.863884706
11/11/2008,21:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.653674996,-73.96278707
11/11/2008,18:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.697101033,-73.742619737
11/10/2008,10:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.665136405,-73.907724493
11/09/2008,19:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.706310669,-73.832303451
11/09/2008,12:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.687339242,-73.730051594
11/08/2008,14:41:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.851326749,-73.908413245
11/08/2008,08:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.700689519,-73.780207287
11/08/2008,04:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686884629,-73.871882125
11/07/2008,14:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.708052037,-74.00668501
11/05/2008,02:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.848592209,-73.867934475
11/02/2008,23:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.573906324,-73.999385899
10/31/2008,20:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.6648658,-73.92024709
10/31/2008,20:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.813148563,-73.924675453
10/31/2008,19:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.831969662,-73.9299264
10/31/2008,16:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.818504014,-73.93950386
10/27/2008,22:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.651631256,-73.95111898
10/27/2008,22:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.651631256,-73.95111898
10/27/2008,13:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.685561365,-73.973799028
10/26/2008,20:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.823633044,-73.90896804
10/26/2008,14:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.711952093,-73.989854676
10/26/2008,05:54:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.675932038,-73.895383536
10/25/2008,19:41:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.680635341,-73.820902803
10/25/2008,11:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.822331386,-73.936689402
10/24/2008,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.660924256,-73.949198266
10/24/2008,00:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67500776,-74.006577149
10/23/2008,23:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.851803039,-73.930100698
10/22/2008,22:34:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.849373641,-73.91342209
10/21/2008,18:36:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.81956589,-73.860141167
10/21/2008,10:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.682940371,-73.933547914
10/21/2008,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.589242765,-73.952655241
10/20/2008,04:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67112436,-73.896681629
10/19/2008,09:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.615491223,-74.08165623
10/18/2008,11:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.791043284,-73.882848101
10/18/2008,01:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.787120969,-73.939814045
10/14/2008,22:36:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.690672023,-73.973335458
10/14/2008,21:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.843054915,-73.920478022
10/14/2008,12:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.829427738,-73.887835766
10/13/2008,02:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.629680351,-73.992313381
10/10/2008,23:07:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.679371743,-73.912413369
10/10/2008,22:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.8437143,-73.91750271
10/09/2008,20:17:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.703349972,-73.800204571
10/09/2008,13:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.694189195,-73.802536351
10/09/2008,12:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.681413218,-73.927257927
10/08/2008,05:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.670681872,-73.949035826
10/06/2008,22:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.658158848,-73.918179094
10/04/2008,22:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.850083485,-73.868723111
10/04/2008,19:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.701590715,-73.780683987
10/04/2008,07:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.807692752,-73.92160757
10/03/2008,20:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.701353758,-73.766276648
10/03/2008,13:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.697023027,-73.948070842
10/03/2008,01:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.710401748,-74.000225081
10/02/2008,06:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.82655639,-73.924479611
10/01/2008,06:01:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.59919901,-73.987671588
10/01/2008,01:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.735142567,-73.806611515
09/30/2008,19:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.709030676,-73.940919743
09/30/2008,16:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.663114936,-73.938646346
09/30/2008,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.58787752,-74.15673403
09/29/2008,00:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.574987267,-73.962863304
09/28/2008,05:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.801282804,-73.955856318
09/28/2008,03:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.827313476,-73.878874593
09/28/2008,01:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.814741816,-73.922516885
09/28/2008,00:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.634376052,-73.883980622
09/26/2008,22:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.639246001,-73.949308452
09/26/2008,10:54:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.639189875,-73.901022447
09/03/2007,01:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.82976708,-73.876127487
09/24/2008,00:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.684650824,-73.957768786
09/23/2008,00:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.757006489,-73.907828239
09/22/2008,22:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.647820052,-73.961806543
09/22/2008,02:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.773352009,-73.988144814
09/21/2008,22:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.789981956,-73.970561913
09/21/2008,14:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.623325956,-73.937605828
09/21/2008,03:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.837480932,-73.939417941
09/20/2008,19:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.688252222,-73.913919754
09/19/2008,03:27:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.595439758,-73.742835155
09/16/2008,21:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.819127068,-73.917392286
09/14/2008,23:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.687970027,-73.922361305
09/14/2008,14:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.73621285,-73.988173071
09/14/2008,10:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.686742414,-73.929819398
09/14/2008,01:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.639783078,-74.015866324
09/14/2008,01:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.639274184,-73.913680268
09/13/2008,16:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.879718862,-73.876963788
09/13/2008,04:07:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.681874176,-73.790570167
09/10/2008,19:02:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.857795307,-73.897765359
09/09/2008,23:55:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.663460155,-73.942762342
09/09/2008,19:29:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.834220093,-73.917153109
09/09/2008,18:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.683415574,-73.862658557
09/08/2008,14:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.703082381,-73.75158077
09/08/2008,12:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.756663432,-73.807790713
09/07/2008,04:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.751975606,-73.863773236
09/06/2008,22:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.738573259,-73.901809429
09/06/2008,21:46:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.657826599,-73.903820469
09/06/2008,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.70446856,-73.926114694
12/23/2007,14:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.691732872,-73.935295276
09/05/2008,21:41:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.697644643,-73.939490909
09/05/2008,19:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820974294,-73.939566649
09/05/2008,04:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67392437,-73.891093077
09/04/2008,23:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.75710578,-73.828963071
09/03/2008,22:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.75412788,-73.937360598
09/03/2008,22:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.737705897,-73.8114106
09/03/2008,17:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67081759,-73.935110087
09/03/2008,06:26:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.662767503,-73.907529526
09/03/2008,01:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.665520632,-73.952997607
09/02/2008,18:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.885449566,-73.844896371
09/02/2008,18:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.66069006,-73.731211904
09/02/2008,17:11:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.632622856,-73.902498532
09/01/2008,19:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.690574303,-73.945349772
08/27/2008,12:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.657186053,-73.912885806
08/31/2008,19:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.682514879,-73.943744714
08/31/2008,18:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.739852998,-74.000604086
08/31/2008,17:57:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.813148563,-73.924675453
08/31/2008,15:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.671709593,-73.935022701
08/30/2008,23:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.691061461,-73.866425474
08/30/2008,02:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.630912928,-73.920420964
08/29/2008,21:47:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.665124931,-73.958988678
08/13/2008,23:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.679793792,-73.915214181
08/13/2008,20:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.602674422,-73.75510182
08/28/2008,21:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.680254864,-73.984141356
08/26/2008,18:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.859070087,-73.896078771
08/26/2008,02:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.832655258,-73.851209623
08/25/2008,06:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820308392,-73.854637042
08/24/2008,03:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.802137504,-73.940035248
08/24/2008,01:01:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.579162625,-74.000372232
08/23/2008,23:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.850220207,-73.898087856
08/23/2008,19:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.605745972,-74.003048192
08/23/2008,06:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.794388199,-73.846943207
08/23/2008,01:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.637624716,-73.945249009
08/21/2008,06:11:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.682478096,-73.983895654
08/20/2008,22:24:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.685665562,-73.948952261
08/18/2008,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.59524034,-73.763735017
08/18/2008,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.770897725,-73.915083757
08/16/2008,23:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.826870165,-73.945512448
08/16/2008,14:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.691496953,-73.959635961
08/16/2008,12:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.674322189,-73.81388626
08/16/2008,03:31:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.847364818,-73.891101894
08/15/2008,04:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.828398378,-73.916907419
08/15/2008,02:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.83269648,-73.938627294
08/14/2008,22:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.814741816,-73.922516885
08/14/2008,17:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.808462371,-73.915393453
08/13/2008,23:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.639410002,-73.985776095
08/12/2008,23:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.825188409,-73.904474656
08/12/2008,14:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.661444157,-73.930393877
08/11/2008,22:33:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.606902663,-73.98049613
08/11/2008,19:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.712732469,-73.808797539
08/11/2008,04:06:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.889148211,-73.830384692
08/09/2008,21:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.640295395,-73.951357891
08/09/2008,01:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.666069007,-73.95863124
08/08/2008,05:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.690943757,-73.827456009
08/08/2008,00:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.831982041,-73.923490551
08/07/2008,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.678594486,-73.76114674
08/06/2008,17:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.760462294,-73.984674551
08/05/2008,00:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.797186644,-73.936099322
08/04/2008,15:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.693296142,-73.973857292
08/04/2008,03:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.816244602,-73.89336021
08/03/2008,18:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.667862819,-73.905388469
08/03/2008,08:54:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.605846891,-74.163262288
08/03/2008,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677743264,-73.907840444
07/31/2008,14:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.674344622,-73.870215438
07/30/2008,23:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.700604848,-73.927561572
07/30/2008,08:16:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.658011874,-73.973070989
07/30/2008,00:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.514788647,-74.248456111
07/27/2008,03:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.681151486,-73.767288473
07/27/2008,02:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.657391707,-73.905666422
07/26/2008,22:36:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.885449566,-73.844896371
07/26/2008,02:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.749118855,-73.990141355
07/26/2008,01:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.673580332,-73.792575374
07/25/2008,22:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.59745944,-73.938418599
07/24/2008,00:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.66087917,-73.940998431
07/21/2008,12:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.668016123,-73.866262551
07/21/2008,02:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.660126122,-73.950568507
07/18/2008,19:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.697387734,-73.941618866
07/17/2008,19:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.626855941,-74.083701946
07/17/2008,18:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671254457,-73.926713851
07/17/2008,10:52:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.871481282,-73.868807418
07/17/2008,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.652080374,-73.942930674
07/16/2008,16:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.628467619,-74.090314718
07/16/2008,13:04:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.609166537,-73.93442449
07/16/2008,13:04:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.609166537,-73.93442449
07/15/2008,21:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.675891963,-73.938807639
07/15/2008,02:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.577904067,-73.960100589
07/13/2008,22:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.84342834,-73.909501158
07/13/2008,02:07:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.65899649,-73.911420121
07/12/2008,05:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.685638429,-73.916602147
07/12/2008,04:08:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.824362086,-73.865742381
07/12/2008,00:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.709124083,-73.960310607
07/11/2008,03:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.859181247,-73.903999253
07/10/2008,17:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.755129976,-73.87911413
07/10/2008,10:39:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.595663907,-73.74987752
07/09/2008,10:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.82506399,-73.877397261
07/07/2008,21:07:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.83718613,-73.942598432
07/06/2008,01:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.689097532,-73.925616087
07/05/2008,02:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67539564,-73.88550994
07/05/2008,02:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.595161807,-73.937981421
07/05/2008,00:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.651409722,-73.946726078
07/04/2008,01:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.689203716,-73.753640953
07/04/2008,08:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.650052322,-73.964169327
06/24/2008,16:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.85915271,-73.929048215
06/23/2008,22:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.698701977,-73.83406808
07/02/2008,00:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.630239914,-73.94254585
07/01/2008,20:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.863657565,-73.894249476
07/01/2008,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.637554586,-74.142784275
07/01/2008,01:36:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.838501539,-73.899500797
06/29/2008,03:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.652136044,-73.728348845
06/29/2008,02:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.810284687,-73.947371977
06/28/2008,00:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.641969245,-73.957071531
06/27/2008,20:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.66730136,-73.925752138
06/27/2008,15:07:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830211602,-73.911820942
06/26/2008,15:27:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.712112835,-73.845851602
06/25/2008,21:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.804990985,-73.909091064
06/24/2008,07:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.828115832,-73.944600852
06/24/2008,07:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.861354575,-73.867486153
06/24/2008,02:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.721350196,-73.990336666
06/23/2008,22:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.850357884,-73.88961862
06/23/2008,17:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.794988503,-73.936802082
06/22/2008,03:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.725332748,-73.972672183
06/22/2008,01:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.68647554,-73.795769603
06/21/2008,23:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686725808,-73.760439733
06/21/2008,22:16:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.672303806,-73.884296771
